x,y,Ex,Ey,Ex_exact,Ey_exact
0.541667,0.630208,0.91451,0.901913,0.909645,0.909645
0.536458,0.635417,0.899523,0.912151,0.904896,0.904896
0.557292,0.630208,0.90825,0.894634,0.902673,0.902673
0.552083,0.635417,0.892632,0.906276,0.898698,0.898698
0.572917,0.630208,0.899802,0.885199,0.893527,0.893527
0.567708,0.635417,0.883591,0.898218,0.890335,0.890335
0.588542,0.630208,0.889186,0.873632,0.882228,0.882228
0.583333,0.635417,0.872422,0.887996,0.879827,0.879827
0.604167,0.630208,0.876429,0.85996,0.868803,0.868803
0.598958,0.635417,0.859152,0.875635,0.867199,0.867199
0.619792,0.630208,0.861562,0.844217,0.853286,0.853286
0.614583,0.635417,0.843812,0.861164,0.852483,0.852483
0.635417,0.630208,0.844619,0.82644,0.835713,0.835713
0.630208,0.635417,0.82644,0.844619,0.835713,0.835713
0.651042,0.630208,0.825641,0.806671,0.816126,0.816126
0.645833,0.635417,0.807077,0.826038,0.816929,0.816929
0.666667,0.630208,0.804675,0.784959,0.794574,0.794574
0.661458,0.635417,0.785771,0.805468,0.796177,0.796177
0.682292,0.630208,0.781771,0.761357,0.771107,0.771107
0.677083,0.635417,0.762572,0.782957,0.773508,0.773508
0.697917,0.630208,0.756984,0.735919,0.745782,0.745782
0.692708,0.635417,0.737536,0.758559,0.748974,0.748974
0.713542,0.630208,0.730375,0.708709,0.718661,0.718661
0.708333,0.635417,0.710724,0.732335,0.722637,0.722637
0.729167,0.630208,0.702006,0.679791,0.689809,0.689809
0.723958,0.635417,0.6822,0.704345,0.694558,0.694558
0.744792,0.630208,0.671946,0.649236,0.659295,0.659295
0.739583,0.635417,0.652034,0.674659,0.664807,0.664807
0.760417,0.630208,0.640268,0.617116,0.627192,0.627192
0.755208,0.635417,0.620297,0.643348,0.633454,0.633454
0.776042,0.630208,0.607048,0.58351,0.593579,0.593579
0.770833,0.635417,0.587066,0.610486,0.600574,0.600574
0.791667,0.630208,0.572367,0.548497,0.558535,0.558535
0.786458,0.635417,0.552422,0.576153,0.566248,0.566248
0.807292,0.630208,0.536307,0.512163,0.522146,0.522146
0.802083,0.635417,0.516447,0.540433,0.530558,0.530558
0.822917,0.630208,0.498955,0.474595,0.484499,0.484499
0.817708,0.635417,0.479229,0.50341,0.493589,0.493589
0.838542,0.630208,0.460403,0.435883,0.445685,0.445685
0.833333,0.635417,0.440857,0.465174,0.455432,0.455432
0.854167,0.630208,0.420742,0.396121,0.405797,0.405797
0.848958,0.635417,0.401424,0.425818,0.416177,0.416177
0.869792,0.630208,0.380067,0.355405,0.364932,0.364932
0.864583,0.635417,0.361024,0.385435,0.37592,0.37592
0.885417,0.630208,0.338478,0.313832,0.323187,0.323187
0.880208,0.635417,0.319755,0.344124,0.334757,0.334757
0.901042,0.630208,0.296075,0.271503,0.280664,0.280664
0.895833,0.635417,0.277716,0.301983,0.292788,0.292788
0.916667,0.630208,0.252959,0.22852,0.237465,0.237465
0.911458,0.635417,0.23501,0.259114,0.250113,0.250113
0.932292,0.630208,0.209234,0.184985,0.193694,0.193694
0.927083,0.635417,0.191737,0.215621,0.206836,0.206836
0.947917,0.630208,0.165006,0.141005,0.149456,0.149456
0.942708,0.635417,0.148004,0.171609,0.16306,0.16306
0.963542,0.630208,0.120381,0.0966846,0.104858,0.104858
0.958333,0.635417,0.103915,0.127182,0.118892,0.118892
0.979167,0.630208,0.0754674,0.052131,0.060007,0.060007
0.973958,0.635417,0.0595768,0.0824492,0.0744368,0.0744368
0.994792,0.630208,0.0303727,0.00745153,0.0150118,0.0150118
0.989583,0.635417,0.0150958,0.0375171,0.0298026,0.0298026
0.0104167,0.645833,0.014891,0.0363646,0.0293449,0.0293449
0.00520833,0.651042,0.0291295,0.00733724,0.014554,0.014554
0.0260417,0.645833,0.0590292,0.0799191,0.0732934,0.0732934
0.0208333,0.651042,0.0725118,0.0513222,0.0581771,0.0581771
0.0416667,0.645833,0.103026,0.123281,0.117065,0.117065
0.0364583,0.651042,0.11572,0.095184,0.10166,0.10166
0.0572917,0.645833,0.146776,0.166347,0.160555,0.160555
0.0520833,0.651042,0.158651,0.138817,0.144898,0.144898
0.0729167,0.645833,0.190173,0.209012,0.203659,0.203659
0.0677083,0.651042,0.2012,0.182116,0.187787,0.187787
0.0885417,0.645833,0.233112,0.251174,0.246271,0.246271
0.0833333,0.651042,0.243265,0.224976,0.230224,0.230224
0.104167,0.645833,0.275491,0.292732,0.28829,0.28829
0.0989583,0.651042,0.284745,0.267295,0.272106,0.272106
0.119792,0.645833,0.317207,0.333584,0.329615,0.329615
0.114583,0.651042,0.32554,0.30897,0.313332,0.313332
0.135417,0.645833,0.358159,0.373633,0.370146,0.370146
0.130208,0.651042,0.365551,0.349901,0.353804,0.353804
0.151042,0.645833,0.398249,0.412782,0.409785,0.409785
0.145833,0.651042,0.404682,0.389989,0.393423,0.393423
0.166667,0.645833,0.43738,0.450937,0.448436,0.448436
0.161458,0.651042,0.442839,0.429138,0.432094,0.432094
0.182292,0.645833,0.475459,0.488006,0.486008,0.486008
0.177083,0.651042,0.47993,0.467254,0.469725,0.469725
0.197917,0.645833,0.512392,0.523899,0.522408,0.522408
0.192708,0.651042,0.515865,0.504244,0.506224,0.506224
0.213542,0.645833,0.548092,0.558531,0.55755,0.55755
0.208333,0.651042,0.550558,0.540019,0.541503,0.541503
0.229167,0.645833,0.582472,0.591817,0.591349,0.591349
0.223958,0.651042,0.583926,0.574494,0.575478,0.575478
0.244792,0.645833,0.61545,0.623677,0.623724,0.623724
0.239583,0.651042,0.615887,0.607585,0.608066,0.608066
0.260417,0.645833,0.646945,0.654035,0.654595,0.654595
0.255208,0.651042,0.646364,0.639212,0.63919,0.63919
0.276042,0.645833,0.676882,0.682818,0.68389,0.68389
0.270833,0.651042,0.675286,0.6693,0.668774,0.668774
0.291667,0.645833,0.705189,0.709956,0.711537,0.711537
0.286458,0.651042,0.702581,0.697775,0.696746,0.696746
0.307292,0.645833,0.731798,0.735383,0.73747,0.73747
0.302083,0.651042,0.728183,0.72457,0.72304,0.72304
0.322917,0.645833,0.756644,0.75904,0.761626,0.761626
0.317708,0.651042,0.752033,0.749619,0.747592,0.747592
0.338542,0.645833,0.779668,0.780867,0.783948,0.783948
0.333333,0.651042,0.77407,0.772862,0.770344,0.770344
0.354167,0.645833,0.800814,0.800814,0.804381,0.804381
0.348958,0.651042,0.794244,0.794244,0.791239,0.791239
0.369792,0.645833,0.820031,0.818831,0.822876,0.822876
0.364583,0.651042,0.812504,0.813712,0.810228,0.810228
0.385417,0.645833,0.837273,0.834876,0.839389,0.839389
0.380208,0.651042,0.828808,0.83122,0.827265,0.827265
0.401042,0.645833,0.852499,0.84891,0.853879,0.853879
0.395833,0.651042,0.843115,0.846726,0.84231,0.84231
0.416667,0.645833,0.865671,0.860898,0.866313,0.866313
0.411458,0.651042,0.855392,0.860191,0.855325,0.855325
0.432292,0.645833,0.876759,0.870813,0.876659,0.876659
0.427083,0.651042,0.865608,0.871585,0.866279,0.866279
0.447917,0.645833,0.885734,0.87863,0.884894,0.884894
0.442708,0.651042,0.87374,0.880879,0.875147,0.875147
0.463542,0.645833,0.892576,0.88433,0.890996,0.890996
0.458333,0.651042,0.879767,0.888051,0.881906,0.881906
0.479167,0.645833,0.897268,0.8879,0.894952,0.894952
0.473958,0.651042,0.883675,0.893083,0.886541,0.886541
0.494792,0.645833,0.899799,0.889331,0.896753,0.896753
0.489583,0.651042,0.885454,0.895964,0.88904,0.88904
0.510417,0.645833,0.900163,0.888619,0.896393,0.896393
0.505208,0.651042,0.885101,0.896687,0.889397,0.889397
0.526042,0.645833,0.898359,0.885767,0.893873,0.893873
0.520833,0.651042,0.882616,0.895249,0.887612,0.887612
0.541667,0.645833,0.894391,0.88078,0.8892,0.8892
0.536458,0.651042,0.878005,0.891655,0.883688,0.883688
0.557292,0.645833,0.888268,0.873672,0.882385,0.882385
0.552083,0.651042,0.871279,0.885912,0.877635,0.877635
0.572917,0.645833,0.880006,0.864459,0.873444,0.873444
0.567708,0.651042,0.862455,0.878036,0.869468,0.869468
0.588542,0.645833,0.869625,0.853163,0.862399,0.862399
0.583333,0.651042,0.851553,0.868043,0.859207,0.859207
0.604167,0.645833,0.857149,0.839812,0.849276,0.849276
0.598958,0.651042,0.8386,0.85596,0.846875,0.846875
0.619792,0.645833,0.842608,0.824438,0.834107,0.834107
0.614583,0.651042,0.823628,0.841815,0.832503,0.832503
0.635417,0.645833,0.826038,0.807077,0.816929,0.816929
0.630208,0.651042,0.806671,0.825641,0.816126,0.816126
0.651042,0.645833,0.807479,0.787772,0.797783,0.797783
0.645833,0.651042,0.787772,0.807479,0.797783,0.797783
0.666667,0.645833,0.786974,0.766569,0.776715,0.776715
0.661458,0.651042,0.766976,0.787371,0.777517,0.777517
0.682292,0.645833,0.764574,0.743519,0.753775,0.753775
0.677083,0.651042,0.744332,0.765366,0.755379,0.755379
0.697917,0.645833,0.740333,0.718678,0.72902,0.72902
0.692708,0.651042,0.719895,0.741517,0.731421,0.731421
0.713542,0.645833,0.714309,0.692106,0.702509,0.702509
0.708333,0.651042,0.693725,0.715881,0.705701,0.705701
0.729167,0.645833,0.686564,0.663866,0.674305,0.674305
0.723958,0.651042,0.665884,0.688521,0.67828,0.67828
0.744792,0.645833,0.657166,0.634026,0.644476,0.644476
0.739583,0.651042,0.636439,0.659502,0.649226,0.649226
0.760417,0.645833,0.626185,0.602659,0.613095,0.613095
0.755208,0.651042,0.605462,0.628894,0.618607,0.618607
0.776042,0.645833,0.593697,0.56984,0.580237,0.580237
0.770833,0.651042,0.573026,0.596771,0.586499,0.586499
0.791667,0.645833,0.559778,0.535648,0.545982,0.545982
0.786458,0.651042,0.539211,0.56321,0.552977,0.552977
0.807292,0.645833,0.524512,0.500166,0.51041,0.51041
0.802083,0.651042,0.504097,0.528292,0.518123,0.518123
0.822917,0.645833,0.487982,0.463478,0.47361,0.47361
0.817708,0.651042,0.467769,0.492101,0.482021,0.482021
0.838542,0.645833,0.450278,0.425673,0.435668,0.435668
0.833333,0.651042,0.430315,0.454725,0.444758,0.444758
0.854167,0.645833,0.411489,0.386843,0.396677,0.396677
0.848958,0.651042,0.391825,0.416252,0.406423,0.406423
0.869792,0.645833,0.37171,0.34708,0.35673,0.35673
0.864583,0.651042,0.352392,0.376777,0.36711,0.36711
0.885417,0.645833,0.331036,0.306481,0.315923,0.315923
0.880208,0.651042,0.31211,0.336394,0.326911,0.326911
0.901042,0.645833,0.289566,0.265144,0.274356,0.274356
0.895833,0.651042,0.271078,0.2952,0.285926,0.285926
0.916667,0.645833,0.247398,0.223167,0.232128,0.232128
0.911458,0.651042,0.229392,0.253294,0.244251,0.244251
0.932292,0.645833,0.204636,0.180652,0.18934,0.18934
0.927083,0.651042,0.187156,0.210778,0.201988,0.201988
0.947917,0.645833,0.161381,0.137702,0.146097,0.146097
0.942708,0.651042,0.144468,0.167754,0.159238,0.159238
0.963542,0.645833,0.117738,0.0944201,0.102501,0.102501
0.958333,0.651042,0.101434,0.124326,0.116105,0.116105
0.979167,0.645833,0.0738122,0.05091,0.0586583,0.0586583
0.973958,0.651042,0.0581565,0.0805975,0.0726922,0.0726922
0.994792,0.645833,0.0297097,0.00727688,0.0146744,0.0146744
0.989583,0.651042,0.0147396,0.0366746,0.0291042,0.0291042
0.0104167,0.661458,0.0145152,0.035404,0.0285994,0.0285994
0.00520833,0.666667,0.0283403,0.00715087,0.0141697,0.0141697
0.0260417,0.661458,0.0575541,0.077808,0.0714316,0.0714316
0.0208333,0.666667,0.0705549,0.0500183,0.0566408,0.0566408
0.0416667,0.661458,0.100455,0.120025,0.114092,0.114092
0.0364583,0.666667,0.1126,0.0927656,0.0989754,0.0989754
0.0572917,0.661458,0.143115,0.161953,0.156477,0.156477
0.0520833,0.666667,0.154375,0.13529,0.141072,0.141072
0.0729167,0.661458,0.185431,0.203492,0.198485,0.198485
0.0677083,0.666667,0.195779,0.177489,0.182828,0.182828
0.0885417,0.661458,0.227302,0.24454,0.240015,0.240015
0.0833333,0.666667,0.236712,0.21926,0.224144,0.224144
0.104167,0.661458,0.268625,0.285,0.280967,0.280967
0.0989583,0.666667,0.277076,0.260504,0.26492,0.26492
0.119792,0.661458,0.309302,0.324773,0.321242,0.321242
0.114583,0.666667,0.316772,0.30112,0.305057,0.305057
0.135417,0.661458,0.349234,0.363765,0.360743,0.360743
0.130208,0.666667,0.355707,0.341012,0.34446,0.34446
0.151042,0.661458,0.388326,0.40188,0.399375,0.399375
0.145833,0.666667,0.393785,0.380082,0.383033,0.383033
0.166667,0.661458,0.426483,0.439028,0.437045,0.437045
0.161458,0.666667,0.430915,0.418236,0.420683,0.420683
0.182292,0.661458,0.463613,0.475118,0.473662,0.473662
0.177083,0.666667,0.467007,0.455384,0.45732,0.45732
0.197917,0.661458,0.499627,0.510063,0.509138,0.509138
0.192708,0.666667,0.501975,0.491434,0.492855,0.492855
0.213542,0.661458,0.534438,0.54378,0.543388,0.543388
0.208333,0.666667,0.535735,0.526301,0.527203,0.527203
0.229167,0.661458,0.567962,0.576187,0.576328,0.576328
0.223958,0.666667,0.568204,0.5599,0.56028,0.56028
0.244792,0.661458,0.600118,0.607207,0.60788,0.60788
0.239583,0.666667,0.599305,0.592151,0.592008,0.592008
0.260417,0.661458,0.630829,0.636764,0.637967,0.637967
0.255208,0.666667,0.628962,0.622975,0.62231,0.62231
0.276042,0.661458,0.660021,0.664786,0.666518,0.666518
0.270833,0.666667,0.657105,0.652299,0.651112,0.651112
0.291667,0.661458,0.687623,0.691208,0.693462,0.693462
0.286458,0.666667,0.683666,0.680051,0.678346,0.678346
0.307292,0.661458,0.713569,0.715964,0.718737,0.718737
0.302083,0.666667,0.70858,0.706165,0.703946,0.703946
0.322917,0.661458,0.737797,0.738996,0.742279,0.742279
0.317708,0.666667,0.731787,0.730578,0.72785,0.72785
0.338542,0.661458,0.760248,0.760248,0.764034,0.764034
0.333333,0.666667,0.753232,0.753232,0.75,0.75
0.354167,0.661458,0.780867,0.779668,0.783948,0.783948
0.348958,0.666667,0.772862,0.77407,0.770344,0.770344
0.369792,0.661458,0.799606,0.79721,0.801973,0.801973
0.364583,0.666667,0.790632,0.793044,0.788831,0.788831
0.385417,0.661458,0.816419,0.812831,0.818066,0.818066
0.380208,0.666667,0.806497,0.810108,0.805419,0.805419
0.401042,0.661458,0.831266,0.826495,0.832189,0.832189
0.395833,0.666667,0.820419,0.82522,0.820066,0.820066
0.416667,0.661458,0.84411,0.838167,0.844306,0.844306
0.411458,0.666667,0.832365,0.838344,0.832737,0.832737
0.432292,0.661458,0.854922,0.84782,0.85439,0.85439
0.427083,0.666667,0.842307,0.849449,0.843402,0.843402
0.447917,0.661458,0.863674,0.855431,0.862415,0.862415
0.442708,0.666667,0.85022,0.858507,0.852036,0.852036
0.463542,0.661458,0.870346,0.860981,0.868363,0.868363
0.458333,0.666667,0.856085,0.865497,0.858616,0.858616
0.479167,0.661458,0.874921,0.864457,0.872219,0.872219
0.473958,0.666667,0.859888,0.870402,0.863129,0.863129
0.494792,0.661458,0.87739,0.86585,0.873973,0.873973
0.489583,0.666667,0.861619,0.87321,0.865562,0.865562
0.510417,0.661458,0.877745,0.865157,0.873622,0.873622
0.505208,0.666667,0.861276,0.873914,0.865909,0.865909
0.526042,0.661458,0.875986,0.862381,0.871167,0.871167
0.520833,0.666667,0.858858,0.872514,0.864171,0.864171
0.541667,0.661458,0.872116,0.857526,0.866612,0.866612
0.536458,0.666667,0.854371,0.869011,0.860351,0.860351
0.557292,0.661458,0.866147,0.850606,0.85997,0.85997
0.552083,0.666667,0.847827,0.863414,0.854458,0.854458
0.572917,0.661458,0.858091,0.841636,0.851256,0.851256
0.567708,0.666667,0.83924,0.855738,0.846507,0.846507
0.588542,0.661458,0.847968,0.830639,0.840492,0.840492
0.583333,0.666667,0.828632,0.846,0.836516,0.836516
0.604167,0.661458,0.835803,0.817641,0.827702,0.827702
0.598958,0.666667,0.816028,0.834224,0.82451,0.82451
0.619792,0.661458,0.821625,0.802673,0.812919,0.812919
0.614583,0.666667,0.801459,0.820438,0.810518,0.810518
0.635417,0.661458,0.805468,0.785771,0.796177,0.796177
0.630208,0.666667,0.784959,0.804675,0.794574,0.794574
0.651042,0.661458,0.787371,0.766976,0.777517,0.777517
0.645833,0.666667,0.766569,0.786974,0.776715,0.776715
0.666667,0.661458,0.767377,0.746333,0.756984,0.756984
0.661458,0.666667,0.746333,0.767377,0.756984,0.756984
0.682292,0.661458,0.745535,0.723892,0.734628,0.734628
0.677083,0.666667,0.724299,0.745931,0.735431,0.735431
0.697917,0.661458,0.721898,0.699707,0.710501,0.710501
0.692708,0.666667,0.70052,0.722688,0.712105,0.712105
0.713542,0.661458,0.696522,0.673836,0.684663,0.684663
0.708333,0.666667,0.675054,0.697704,0.687064,0.687064
0.729167,0.661458,0.669469,0.646342,0.657176,0.657176
0.723958,0.666667,0.647963,0.671039,0.660368,0.660368
0.744792,0.661458,0.640803,0.61729,0.628105,0.628105
0.739583,0.666667,0.619311,0.642757,0.632081,0.632081
0.760417,0.661458,0.610594,0.586751,0.597521,0.597521
0.755208,0.666667,0.589167,0.612926,0.602271,0.602271
0.776042,0.661458,0.578914,0.554799,0.565498,0.565498
0.770833,0.666667,0.557605,0.581619,0.57101,0.57101
0.791667,0.661458,0.545841,0.521509,0.532112,0.532112
0.786458,0.666667,0.5247,0.54891,0.538374,0.538374
0.807292,0.661458,0.511453,0.486963,0.497445,0.497445
0.802083,0.666667,0.490532,0.514879,0.50444,0.50444
0.822917,0.661458,0.475833,0.451244,0.461579,0.461579
0.817708,0.666667,0.455182,0.479607,0.469292,0.469292
0.838542,0.661458,0.439068,0.414438,0.424601,0.424601
0.833333,0.666667,0.418736,0.44318,0.433013,0.433013
0.854167,0.661458,0.401246,0.376632,0.3866,0.3866
0.848958,0.666667,0.381282,0.405685,0.39569,0.39569
0.869792,0.661458,0.362458,0.337919,0.347668,0.347668
0.864583,0.666667,0.342911,0.367212,0.357415,0.357415
0.885417,0.661458,0.322797,0.298392,0.307898,0.307898
0.880208,0.666667,0.303713,0.327854,0.318278,0.318278
0.901042,0.661458,0.282359,0.258146,0.267387,0.267387
0.895833,0.666667,0.263785,0.287706,0.278375,0.278375
0.916667,0.661458,0.241242,0.217277,0.226231,0.226231
0.911458,0.666667,0.223222,0.246864,0.237801,0.237801
0.932292,0.661458,0.199544,0.175885,0.184531,0.184531
0.927083,0.666667,0.182122,0.205428,0.196654,0.196654
0.947917,0.661458,0.157367,0.134068,0.142385,0.142385
0.942708,0.666667,0.140585,0.163496,0.155033,0.155033
0.963542,0.661458,0.114811,0.0919281,0.0998971,0.0998971
0.958333,0.666667,0.0987087,0.12117,0.113039,0.113039
0.979167,0.661458,0.0719791,0.0495663,0.0571682,0.0571682
0.973958,0.666667,0.0565959,0.0785517,0.0707725,0.0707725
0.994792,0.661458,0.028975,0.00708471,0.0143016,0.0143016
0.989583,0.666667,0.0143477,0.0357438,0.0283356,0.0283356
0.0104167,0.677083,0.0141046,0.0343581,0.0277851,0.0277851
0.00520833,0.682292,0.0274832,0.00694728,0.0137512,0.0137512
0.0260417,0.677083,0.0559406,0.0755095,0.0693977,0.0693977
0.0208333,0.682292,0.0684283,0.0485938,0.054968,0.054968
0.0416667,0.677083,0.0976427,0.116479,0.110843,0.110843
0.0364583,0.682292,0.109209,0.0901238,0.0960523,0.0960523
0.0572917,0.677083,0.13911,0.157169,0.152022,0.152022
0.0520833,0.682292,0.149728,0.131437,0.136905,0.136905
0.0729167,0.677083,0.180244,0.197481,0.192834,0.192834
0.0677083,0.682292,0.189887,0.172434,0.177428,0.177428
0.0885417,0.677083,0.220944,0.237317,0.233181,0.233181
0.0833333,0.682292,0.229589,0.213016,0.217524,0.217524
0.104167,0.677083,0.261112,0.276582,0.272967,0.272967
0.0989583,0.682292,0.268739,0.253086,0.257096,0.257096
0.119792,0.677083,0.300652,0.315181,0.312095,0.312095
0.114583,0.682292,0.307242,0.292545,0.296048,0.296048
0.135417,0.677083,0.339469,0.353021,0.350472,0.350472
0.130208,0.682292,0.345006,0.331301,0.334287,0.334287
0.151042,0.677083,0.377468,0.39001,0.388004,0.388004
0.145833,0.682292,0.381939,0.369259,0.371721,0.371721
0.166667,0.677083,0.414559,0.426061,0.424601,0.424601
0.161458,0.682292,0.417952,0.406327,0.408259,0.408259
0.182292,0.677083,0.450651,0.461085,0.460176,0.460176
0.177083,0.682292,0.45296,0.442417,0.443814,0.443814
0.197917,0.677083,0.485658,0.494999,0.494641,0.494641
0.192708,0.682292,0.486876,0.477441,0.478299,0.478299
0.213542,0.677083,0.519496,0.52772,0.527916,0.527916
0.208333,0.682292,0.51962,0.511316,0.511633,0.511633
0.229167,0.677083,0.552084,0.559171,0.559918,0.559918
0.223958,0.682292,0.551113,0.543958,0.543733,0.543733
0.244792,0.677083,0.583341,0.589274,0.590571,0.590571
0.239583,0.682292,0.581279,0.575291,0.574524,0.574524
0.260417,0.677083,0.613194,0.617958,0.619802,0.619802
0.255208,0.682292,0.610045,0.605238,0.603931,0.603931
0.276042,0.677083,0.64157,0.645154,0.64754,0.64754
0.270833,0.682292,0.637342,0.633727,0.631883,0.631883
0.291667,0.677083,0.668401,0.670795,0.673717,0.673717
0.286458,0.682292,0.663104,0.660689,0.658312,0.658312
0.307292,0.677083,0.693622,0.694821,0.698272,0.698272
0.302083,0.682292,0.687269,0.68606,0.683156,0.683156
0.322917,0.677083,0.717173,0.717173,0.721144,0.721144
0.317708,0.682292,0.709778,0.709778,0.706354,0.706354
0.338542,0.677083,0.738996,0.737797,0.742279,0.742279
0.333333,0.682292,0.730578,0.731787,0.72785,0.72785
0.354167,0.677083,0.75904,0.756644,0.761626,0.761626
0.348958,0.682292,0.749619,0.752033,0.747592,0.747592
0.369792,0.677083,0.777255,0.773668,0.779138,0.779138
0.364583,0.682292,0.766854,0.770467,0.765534,0.765534
0.385417,0.677083,0.793598,0.788829,0.794773,0.794773
0.380208,0.682292,0.782242,0.787045,0.781631,0.781631
0.401042,0.677083,0.80803,0.802089,0.808494,0.808494
0.395833,0.682292,0.795746,0.801727,0.795846,0.795846
0.416667,0.677083,0.820516,0.813417,0.820266,0.820266
0.411458,0.682292,0.807334,0.814478,0.808143,0.808143
0.432292,0.677083,0.831025,0.822785,0.830063,0.830063
0.427083,0.682292,0.816976,0.825266,0.818493,0.818493
0.447917,0.677083,0.839533,0.830172,0.83786,0.83786
0.442708,0.682292,0.824652,0.834067,0.826872,0.826872
0.463542,0.677083,0.846019,0.835558,0.843638,0.843638
